DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
BD201800000377,BDGE7SFL,BD,2018,377,BD2017DHS,12747.74219,12490.61328,11130.3291,12580.0459,13145.29688,81.53999329,60.26684952,81.72153473,77.79677582,84.83352661,28.52467537,27.31411743,28.153862,28.05173683,27.4079628,8.761559486,8.804615021,9.172324181,8.927185059,8.683781624,10,20.90136719,0.298709959,0.320990324,0.330414861,0.353972971,0.376021236,0,0,0,0,0,28,11,32.23406982,24.21679878,23.82026291,24.14407158,24.09888649,24.06021118,208.6173859,596.723999,370.862854,0.708551645,4.511613369,28.01578331,28.81079292,29.56043243,28.08613968,28.16516304,23.61556816,24.38716888,24.94402504,23.5996666,23.78923607,19.25422478,20.0061779,20.3881073,19.15895653,19.48138046,0.028595701,19.90892029,20.32640839,20.13427925,20.14603424,20.71246147,3.06346941,3.078472376,3.168605328,3.045761108,3.000752449,249.7952728,185.5298309,258.9432983,236.9503937,254.5644226,3632.009521,3274.052979,2836.676758,3104.657959,3056.199463,17.79512024,20.17702293,24.47751999,27.14383888,27.46581841,27.98203659,28.29397392,28.64698982,28.08143806,26.52627945,22.86128044,19.06135178,16.51855469,1842.0979,1658.077148,1336.930298,1362.592529,1315.755127,16122.40137,17166.89063,17769.29883,18366.71289,18880.28711,827.8493042,881.4814453,912.4137573,943.0896606,969.4605713,8.123638153,8.058706284,8.406564713,7.793757439,7.957868576
BD201800000378,BDGE7SFL,BD,2018,378,BD2017DHS,18288.79688,17965.77148,21734.41992,22549.2832,23350.50977,76.30390167,55.11294937,74.35337067,72.14963531,77.21168518,27.28495789,26.72939491,26.99635315,27.72187424,26.67288017,9.11844635,9.066145897,9.465712547,9.265277863,9.044574738,4,14.45019531,0.339070827,0.323378652,0.337282479,0.337414563,0.342203856,0,0,0,0,0,40,11,43.78089905,23.91105843,24.06850433,24.25520325,24.49376678,23.95752335,213.407959,1768.131714,379.3948059,0.510926783,4.086258888,29.39401054,30.13901901,30.89145088,29.51362801,29.58767319,24.81267357,25.57838631,26.12352371,24.85247421,25.04179764,20.27556419,21.07287407,21.42573738,20.24835014,20.54309845,0.032744329,20.53715897,21.40761375,21.51405334,21.26565933,21.24216461,3.199956656,3.21176219,3.283810854,3.180382013,3.142361164,244.1691895,177.0096893,244.1624146,229.4634094,242.6269989,3047.980225,2387.980957,2752.371338,2514.661865,2654.950684,17.92690086,20.45525169,24.7998085,27.35684586,27.65123749,28.22173691,28.33138847,28.62264442,28.15600777,26.67339706,23.08159828,19.23797607,8.364257813,2648.845459,2431.302734,2461.746094,2493.447754,2387.666748,22513.46875,24341.28906,25575.95898,26827.09766,27977.13477,1151.343872,1244.81897,1307.960327,1371.943848,1430.756958,8.397165298,8.248037338,8.392469406,7.757087708,8.014166832
BD201800000379,BDGE7SFL,BD,2018,379,BD2017DHS,19589.875,19889.90039,22083.70117,22123.33398,23223.39844,80.376297,56.90397263,78.32971191,74.7614975,80.61901093,27.55475044,26.7391243,26.4125843,27.15022659,26.70527649,9.136327744,9.066145897,9.482031822,9.302083015,9.062108994,4,12.85449219,0.321485788,0.327044249,0.345319271,0.361185938,0.364429772,0,0,0,0,0,49.47320938,11,43.99461746,23.9512043,24.03013039,24.02668953,24.15652084,23.77380753,232.4944916,2137.827881,423.6225281,0.482213676,4.506598473,29.33255386,30.06627655,30.82356834,29.48203087,29.53072929,24.74531364,25.50442696,26.04401016,24.80091095,24.9766922,20.19622421,21.00013161,21.34153557,20.17994881,20.4686203,0.019774431,20.34765625,21.32113647,21.64079475,21.16281319,20.84233665,3.185546875,3.200130224,3.271484375,3.171354294,3.127083302,256.04245,182.1001434,256.254425,237.0951843,252.102356,3216.373291,2491.12085,2983.308105,2880.433105,2876.302979,17.96076775,20.40080833,24.79746819,27.31567955,27.596735,28.20900154,28.29910469,28.60000038,28.13298988,26.60282516,23.02615738,19.23065567,9.642578125,2832.377441,2717.098633,2550.781006,2468.80957,2395.90625,22233.30664,24014.70508,25208.11719,26415.55273,27521.33203,1137.396118,1228.527588,1289.579346,1351.348511,1407.917236,8.667043686,8.406301498,8.56571579,7.888319969,8.169791222
BD201800000380,BDGE7SFL,BD,2018,380,BD2017DHS,26275.01953,22131.51563,31341.62891,27779.00781,29266.93164,73.91733551,54.09417725,72.0316925,70.50804901,75.35335541,27.62874985,27.06707382,27.55104256,27.87874985,26.7865963,9.089974403,9.059895515,9.443490028,9.227083206,9.010546684,4,15.01660156,0.315532953,0.306984901,0.313353628,0.334592193,0.318233132,0,0,0,0,0,53.53382874,11,43.78100204,24.2636795,23.89428711,24.4102993,24.57494736,23.98192215,198.4173126,604.447937,332.0565796,0.675394654,4.464447975,29.41276169,30.17721367,30.93867302,29.51432228,29.59947968,24.84322929,25.62213707,26.18255234,24.87122345,25.07096481,20.32278633,21.11731911,21.49518204,20.28723907,20.58893204,0.514043629,20.89861107,20.7215004,21.26955414,21.27114677,21.17724609,3.206901073,3.21731782,3.294921875,3.185937643,3.152083397,237.045578,174.0381622,237.3388062,224.6342468,237.5200653,2950.931152,2385.062744,2601.747314,2416.995605,2599.69458,17.98578262,20.47613525,24.77304459,27.36584854,27.70806694,28.21831322,28.3862133,28.67936897,28.23822594,26.81223297,23.16736031,19.25815773,7.009765625,3226.996338,2995.051514,3222.523438,3071.73877,2992.640137,37730.25391,40793.49219,42862.67188,44959.44922,46886.79297,1930.178101,2086.885254,2192.73877,2300.004395,2398.602051,8.168554306,8.109843254,8.249830246,7.623684883,7.872291565
BD201800000381,BDGE7SFL,BD,2018,381,BD2017DHS,19237.18555,18770.25977,21142.43555,20882.64258,22037.15234,71.78342438,53.16423416,69.9522171,69.09887695,73.61665344,27.38104248,27.03985786,27.02204895,27.32811356,26.87896156,9.074522972,9.057812691,9.430643082,9.202083588,8.993359566,4,15.98632813,0.326700002,0.311737329,0.329765797,0.33440122,0.341299176,0,0,0,0,0,40.20025253,11,43.78100204,24.26211929,24.0323658,24.33650398,24.54964638,24.29911613,187.982132,1194.985352,190.8605652,0.419778258,3.554101229,29.43949699,30.21419334,30.97703934,29.52508736,29.62239647,24.87586784,25.66137314,26.22873306,24.89466095,25.10238838,20.36497307,21.15638161,21.54639816,20.32300377,20.62903595,0.240005851,21.1431942,21.02487564,21.65095901,21.77118111,21.71927071,3.21401906,3.223047018,3.302734375,3.190798759,3.160416603,230.7132874,171.3508301,231.0335999,220.4806061,232.6592865,2819.018799,2388.793213,2488.602539,2264.743896,2523.481934,17.93658638,20.44555664,24.78523064,27.39684677,27.77047157,28.23313713,28.38817596,28.65297508,28.27069473,26.76930428,23.10614777,19.20133781,12.734375,2787.291992,2540.173584,2465.077637,2309.154785,2253.371582,31656.58789,34226.71875,35962.80859,37722.05859,39339.14453,1619.465698,1750.946655,1839.760376,1929.758911,2012.484619,8.002390862,8.011024475,8.144535065,7.53547287,7.773124695
BD201800000382,BDGE7SFL,BD,2018,382,BD2017DHS,34411.99219,38246.03125,38026.28125,43468.96875,42135.98438,69.85536194,52.36122894,68.34886169,67.79171753,72.29371643,25.85099983,26.86930466,27.34819412,27.57122993,27.09797859,9.053472519,9.056959152,9.41597271,9.174551964,8.963917732,4,17.9609375,0.310874134,0.321301609,0.331082046,0.327657819,0.330860496,0,0,0,0,0,37.10235596,11,44.17106247,23.36654282,23.95552826,24.5083847,24.59249687,24.47263336,167.2714539,1630.890747,392.3631897,0.438303918,4.17565918,29.39864159,30.18998909,30.96427917,29.46284676,29.57125282,24.84322929,25.64116096,26.2231617,24.84709167,25.06378746,20.34516716,21.13302994,21.54830742,20.28829575,20.60733604,0.321510971,20.88208389,21.04174995,21.66857338,21.6137619,21.84728622,3.213035345,3.221050501,3.304412603,3.187311888,3.161313772,224.4477386,168.6581573,225.8528442,216.073349,228.5431213,2761.917969,2516.55835,2288.108887,2144.771973,2427.053955,17.8262043,20.35243225,24.79102898,27.43118858,27.73584366,28.1758213,28.36178207,28.66626549,28.20667076,26.71831894,23.08954811,19.1762867,3.702148438,5555.692871,5175.824219,5100.095703,4806.698242,4308.543457,24069.42969,26023.57422,27343.57617,28681.18359,29910.70313,1232.152344,1332.187988,1399.760986,1468.235229,1531.176392,7.790480137,7.884395123,8.023491859,7.421539307,7.646442413
BD201800000383,BDGE7SFL,BD,2018,383,BD2017DHS,19088.16406,17947.46094,20182.27734,18771.32422,22132.95313,67.75915527,51.21191406,66.17179108,66.12001801,70.30302429,27.38416672,26.9216671,27.2644043,27.39095306,26.55838776,9.089365959,9.092101097,9.451823235,9.21158886,9.004166603,4,17.21679688,0.311775565,0.317227781,0.327240288,0.345726043,0.329384774,0,0,0,0,0,34,11,43.41493988,24.15284729,23.95775032,24.40403938,24.4270401,24.1649704,179.2234039,1576.224243,452.0428162,0.336949378,4.273910522,29.52222252,30.31067657,31.08424568,29.58155441,29.6951828,24.94856834,25.74474907,26.32565117,24.94756889,25.16853333,20.43285561,21.21857643,21.63242149,20.36996651,20.69101524,0.108068444,20.92152786,20.99383354,21.54367256,21.46312523,21.77155113,3.231119871,3.237066031,3.318967104,3.202604294,3.177474022,218.9379272,165.7763519,219.6220093,211.7562561,223.3860321,2706.728271,2425.520508,2184.286133,2180.122559,2490.522217,17.71225548,20.34788132,24.81774902,27.46293259,27.81724167,28.19356346,28.3817997,28.67578125,28.20135689,26.68365479,23.0169735,19.05791092,6.114257813,2625.179688,2428.824707,2200.026611,2075.689941,2263.16748,24077.49805,26032.29883,27352.74414,28690.80078,29920.73047,1232.152222,1332.187988,1399.760986,1468.235352,1531.17627,7.704096794,7.807087421,7.941913605,7.351080418,7.581896305
BD201800000384,BDGE7SFL,BD,2018,384,BD2017DHS,18439.2207,21202.36914,18656.04688,21956.17383,21155.54688,70.93160248,53.11989975,69.61838531,68.73554993,73.47447968,26.88279152,27.11821938,27.66376877,27.86038208,27.07958221,9.022916794,9.031293869,9.390972137,9.148654938,8.934808731,4,17.64355469,0.326741099,0.325351387,0.333276212,0.324508339,0.34937641,0,0,0,0,0,40.1111908,11,43.18824387,23.89285469,23.92284012,24.23419571,24.48059082,24.24945068,189.7799225,1364.712402,403.4478149,0.266593665,4.335319042,29.25286484,30.04496574,30.81645012,29.31701469,29.42278671,24.7137146,25.50889778,26.08823776,24.71488762,24.92886353,20.22994804,21.01367188,21.42547798,20.16835976,20.48797798,0.066626668,20.90291595,20.72745895,20.80462074,21.10079765,21.41932106,3.197439194,3.20620656,3.290321112,3.172352552,3.144357681,226.7994843,170.3133698,229.0668488,218.0533905,231.0300446,2840.769775,2594.088135,2277.615967,2206.063232,2438.049561,17.8456955,20.34241676,24.76827049,27.43907356,27.70844269,28.16682053,28.35710907,28.67220306,28.20150757,26.74785614,23.13716698,19.21933365,10.79394531,2886.01123,2869.310303,2424.522705,2427.863281,2163.224365,26748.19336,28919.82227,30386.73047,31873.20508,33239.55859,1369.742554,1480.948975,1556.067627,1632.18811,1702.157471,7.819565773,7.900616169,8.060060501,7.458437443,7.675160408
BD201800000385,BDGE7SFL,BD,2018,385,BD2017DHS,23732.13086,28399.04102,25404.77734,29011.85938,29351.74609,75.6880722,54.65436554,73.92079163,72.08043671,76.37820435,27.79145813,26.94643974,26.00629997,27.31219673,26.30908394,9.177560806,9.092187881,9.505469322,9.3125,9.112891197,4,11.93945313,0.322567999,0.338322759,0.361914575,0.356559038,0.36278075,0,0,0,0,0,40.02292633,11,50.80061722,24.5432663,24.26554871,23.88420868,24.20836639,23.99860001,231.405777,1773.068604,253.8336182,0.442018598,3.367998362,29.45147705,30.16219521,30.88476753,29.56102371,29.65399361,24.84079933,25.58515739,26.10043335,24.88381195,25.06914139,20.27391434,21.07000923,21.37929726,20.24852562,20.54110336,0.048162162,21.29507256,21.58465958,21.76211739,21.10453606,21.68811417,3.203341961,3.21445322,3.270182371,3.176562548,3.140972376,242.4547729,175.6838989,241.7344666,228.9680176,239.901825,2829.789307,2256.228271,2555.687012,2516.12207,2475.955322,17.87383461,20.49479294,24.86533546,27.38223076,27.70127106,28.28980255,28.29285049,28.58937454,28.19992828,26.72047424,23.11323738,19.10882378,11.26855469,3647.027832,4008.248535,3172.469238,3358.969727,3147.900146,26543.32031,28562.67969,29869.9668,31183.78516,32367.98242,1355.62793,1458.761108,1525.527344,1592.626953,1653.106689,8.541913986,8.362725258,8.485811234,7.900082111,8.130555153
BD201800000386,BDGE7SFL,BD,2018,386,BD2017DHS,17514.46094,16771.60352,19376.82031,22214.30078,23623.28516,75.68520355,54.72445297,73.83455658,71.97996521,76.45612335,27.67176628,27.01733589,27.40589142,27.44364929,26.76798248,9.157653809,9.083159447,9.492043495,9.296065331,9.091594696,4,12.24804592,0.314190596,0.327271283,0.351067543,0.350870669,0.345811844,0,0,0,0,0,40,11,45.51306152,24.0563736,24.13078308,24.56792259,24.13432503,24.24448013,204.2821655,1546.200439,212.859375,1.068729281,3.679787397,29.43781853,30.15895462,30.88916397,29.5501442,29.63802147,24.83709526,25.58724022,26.11085129,24.87871742,25.06566811,20.28016472,21.07579613,21.39712143,20.25407982,20.54642677,0.014368563,20.4409771,21.24423027,21.72995377,20.82500076,21.72097969,3.203573465,3.214684725,3.275506496,3.178877354,3.142361164,242.4631042,175.921875,241.8455811,228.8154755,240.2527618,2875.038574,2267.936768,2653.129395,2445.145996,2555.422852,17.89122009,20.47440147,24.83102989,27.36825752,27.69965172,28.28590775,28.28923035,28.59060097,28.19985199,26.68492126,23.08637238,19.14921188,3.881835938,2536.306641,2269.696045,2308.578369,2456.40625,2415.558838,22479.16406,24304.19922,25536.98633,26786.21875,27934.50391,1148.442749,1241.682373,1304.664429,1368.486816,1427.151733,8.489714622,8.320271492,8.450047493,7.851933956,8.090115547
BD201800000387,BDGE7SFL,BD,2018,387,BD2017DHS,20801.07813,27120.35547,27860.81641,26715.73633,28413.96875,79.0313797,56.75793076,77.38663483,74.17146301,80.18670654,26.99749184,26.75530243,26.87836456,27.45397758,26.76579094,9.045876503,9.012543678,9.408029556,9.205945969,8.965321541,4,14.78515625,0.316776514,0.324151039,0.312076211,0.338846534,0.319082439,0,0,0,0,0,44.9245224,11,43.80996323,23.7050724,24.01762962,24.18715096,24.5181694,24.24331284,153.8635864,1876.390625,272.4375,0.61081022,3.804671526,29.12625885,29.88567734,30.65481758,29.24991417,29.31007004,24.58107758,25.35377693,25.91375923,24.61627579,24.80451393,20.08038139,20.87313461,21.24678802,20.04396629,20.34474754,0.591739357,20.41265678,21.27995872,21.49593735,21.58236122,21.72083473,3.170703173,3.18402791,3.265017509,3.155772686,3.115798712,250.585022,180.7188416,252.6687012,234.0682678,249.8456268,3250.719727,2598.437256,2877.072998,2574.1875,2655.329834,18.05308151,20.38123322,24.86859894,27.40598679,27.59058762,28.09733009,28.28590012,28.60563087,28.12681961,26.69643211,23.10135841,19.3016758,4.318359375,3253.649902,3670.189697,3543.765625,2954.164795,2905.422119,18319.44336,19806.75977,20811.42188,21829.48828,22765.2832,938.1164551,1014.280151,1065.727661,1117.861572,1165.782471,8.380194664,8.193463326,8.424469948,7.752616882,8.019865036
BD201800000388,BDGE7SFL,BD,2018,388,BD2017DHS,41593.91016,54376.17969,45493.81641,59064.76563,65166.40234,75.58164215,54.95793533,73.83267212,71.64897156,77.01218414,26.43304253,26.77163887,27.4267025,27.75166702,27.47174454,9.069400787,9.043706894,9.427387238,9.213498116,8.984679222,4,15.71972656,0.316969901,0.312925339,0.336288899,0.316854864,0.295368671,0,0,0,0,0,76.50288391,11,43.78106689,23.70528221,23.97304916,24.5931778,24.70595551,24.45610428,138.0876617,499.423584,373.0877991,1.238612175,4.944819927,29.30846405,30.07821274,30.84934998,29.41536522,29.49131966,24.74947929,25.53233528,26.09943581,24.77816772,24.97534752,20.23906136,21.03450584,21.42196274,20.20186615,20.50664139,1.804201603,20.9775238,21.17445755,21.75965309,21.66024208,21.44046211,3.193185806,3.204861164,3.285677195,3.174782991,3.139756918,241.3462219,176.1325531,242.5903168,227.4699249,241.79953,2985.704102,2489.83374,2644.827393,2390.553711,2566.155273,18.03474045,20.44041634,24.77574921,27.36095047,27.65795135,28.16457748,28.35330963,28.6505146,28.21190643,26.81284142,23.1988163,19.32881927,2.099609375,7019.762695,7358.711914,6287.918457,6531.246094,6663.479492,37240.875,40264.38281,42306.72266,44376.30859,46278.65234,1926.976807,2083.423828,2189.102051,2296.189697,2394.623779,8.201401711,8.12223053,8.288237572,7.639257908,7.894578934
BD201800000389,BDGE7SFL,BD,2018,389,BD2017DHS,17239.7207,17681.67773,17639.20117,21625.47852,22640.59766,79.12438202,57.65529633,78.20919037,74.99328613,81.26590729,27.3420372,26.58470345,26.44703293,27.56277847,26.79875565,8.9295578,8.9295578,9.310460091,9.087543488,8.849001884,4,14.77246094,0.326591492,0.32401076,0.316908687,0.311032653,0.317314982,0,0,0,0,0,33.58001709,11,43.78078842,24.03302002,23.7006855,23.75629997,24.42812538,24.1261425,180.2845764,1510.56604,259.9011536,0.466092736,3.977855444,28.71757889,29.49262238,30.25724792,28.81310844,28.88645935,24.22968864,25.00412369,25.56827164,24.24162292,24.43576431,19.78802109,20.56306458,20.94678879,19.72556496,20.03745651,0.452160686,20.72400475,20.81666756,21.06556892,21.29347229,21.45352936,3.133550406,3.146527767,3.232378483,3.116536617,3.077604294,247.9402313,181.4139862,252.8016968,233.7193146,250.1043091,3319.830811,2799.835693,2781.555908,2783.95166,2789.538574,18.04564095,20.29400063,24.93712425,27.56966782,27.55506325,28.06971359,28.27055359,28.627882,28.12183571,26.65719795,23.03564835,19.26379776,7.260742188,2531.182617,2392.856201,2187.395508,2391.295654,2315.075928,18300.92188,19786.73438,20790.38086,21807.41797,22742.26758,938.1164551,1014.28009,1065.727661,1117.861572,1165.782593,8.197104454,8.061796188,8.370998383,7.724457264,7.95455265
BD201800000390,BDGE7SFL,BD,2018,390,BD2017DHS,29169.95898,28901.85156,31268.16602,40035.64453,37997.20313,72.84918976,53.62879181,70.99072266,69.80292511,74.4838562,27.56937408,27.0534935,27.51430511,27.58810234,26.88147926,9.082248688,9.058854103,9.437066078,9.214583397,9.001953125,4,15.23925781,0.327360988,0.310799837,0.314872593,0.33358264,0.328831941,0,0,0,0,0,43.29931641,11,43.78100204,24.29795074,23.96678925,24.49618912,24.53875542,24.1577034,192.1782837,937.7243652,272.5751648,0.722543061,3.911700726,29.42613029,30.19570351,30.95785713,29.51970482,29.61093712,24.85954857,25.64175415,26.2056427,24.8829422,25.08667564,20.3438797,21.13685036,21.5207901,20.30512238,20.60898399,0.753018379,21.0265274,20.88008308,21.47807503,21.4894104,21.43392944,3.210460186,3.220182419,3.298828125,3.188368082,3.15625,233.879425,172.6944885,234.186203,222.5574188,235.0896759,2871.721191,2382.541748,2537.242188,2341.929199,2563.243408,17.97402954,20.46138,24.77632141,27.38464355,27.74427986,28.23633385,28.39676666,28.67201805,28.26484299,26.80006409,23.14799881,19.24358177,6.287109375,4002.632813,3911.278809,3639.491699,4427.049805,3885.339355,37514.94531,40560.70313,42618.07422,44702.89063,46619.23438,1919.163574,2074.976318,2180.22583,2286.879395,2384.914307,8.085473061,8.060433388,8.197182655,7.579578876,7.82270813
BD201800000391,BDGE7SFL,BD,2018,391,BD2017DHS,21026.32813,22797.35742,24443.3125,25142.83594,24230.34375,73.19450378,53.78074646,71.28217316,70.08509064,74.67579651,27.5933342,26.952425,27.45868111,27.91312599,26.88765144,9.092317581,9.060937881,9.444705009,9.226388931,9.01688385,4,15.57324219,0.320323288,0.31056127,0.319491297,0.332956254,0.322327077,0,0,0,0,0,47.61049652,11,43.78089905,24.2990284,23.92831993,24.35227585,24.61791611,24.20127487,219.615509,3074.793945,446.3343201,0.614243686,4.565557957,29.43168449,30.19257736,30.94709206,29.52942657,29.61996651,24.86093712,25.63619804,26.19175339,24.88745689,25.08841133,20.33936691,21.13164139,21.502388,20.30303955,20.60308266,0.324252069,21.0047226,20.90421677,21.24587059,21.32270813,21.51490021,3.210807323,3.220529556,3.296397686,3.188368082,3.154861212,235.0134583,173.2024841,234.9743958,223.457077,235.5917664,2915.825684,2346.684326,2566.599854,2368.159912,2568.638672,17.99540901,20.49176025,24.79566956,27.38884735,27.7273159,28.25456238,28.39946365,28.68724442,28.25272369,26.80448341,23.1511097,19.23578262,7.321289063,3335.389404,3085.159668,3204.256836,2780.237061,2477.632568,28725.40625,31057.56055,32632.90234,34229.25781,35696.61328,1469.023682,1588.290649,1668.854004,1750.491943,1825.532837,8.152313232,8.098488808,8.235203743,7.623502254,7.866388798
BD201800000392,BDGE7SFL,BD,2018,392,BD2017DHS,11162.3623,11988.35645,13242.36133,14675.96875,14658.19824,88.32981873,60.39369965,86.24945068,79.80823517,87.62747192,27.16955376,26.390625,26.79059029,26.80100632,26.83142853,9.232248306,9.165928841,9.588150978,9.427778244,9.163672447,4,9.4921875,0.256983906,0.260453999,0.245806962,0.266972721,0.261015534,7.81E-05,0,0.000143229,0,7.81E-05,31.28253746,11,45.91247559,24.14975548,24.31883621,24.42006683,24.26298523,24.55774689,123.1324463,1122.864014,114.5345383,0.962340474,3.24207139,29.15967941,29.88698006,30.63576508,29.32348061,29.35885429,24.52204895,25.27929688,25.80655479,24.57643127,24.7549057,19.92743111,20.72105026,21.04761314,19.89570236,20.1951828,0.007961843,21.1299572,22.24704552,22.04954147,21.72496223,22.28406334,3.152647734,3.172569513,3.248350859,3.141666651,3.095052242,278.4727783,191.6032104,280.1684875,250.7308502,271.2116089,3598.681641,2885.284424,3519.853271,3128.866211,3158.265381,18.12061501,20.28118324,24.68884277,27.12838554,27.49786758,28.13418961,28.33489227,28.63743019,28.30533981,27.01004601,23.33362007,19.54140472,17.33203125,1761.156738,1731.469482,1748.110229,1738.332397,1607.442383,13111.00879,14070.64551,14675.03418,15279.0957,15816.26465,671.1733398,720.298645,751.2382813,782.1611328,809.659668,9.149274826,8.770758629,8.991823196,8.215368271,8.431427956
BD201800000393,BDGE7SFL,BD,2018,393,BD2017DHS,13190.42871,14592.74316,15730.70703,16604.7207,17598.85742,93.07584381,64.12773895,91.95246124,84.69090271,93.6075058,26.78487396,26.26482582,26.68177986,26.22690964,26.60937309,8.926345825,8.8801651,9.30794239,9.140972137,8.859158516,4,10.50097561,0.279281408,0.268967181,0.276671529,0.284695983,0.271505773,0.000286458,0,0.000525174,0,0.000286458,28,11,42.80410385,24.17128563,23.85398483,24.36693192,24.12930489,24.57182312,152.014679,1500.124512,148.3643494,1.562632799,3.568460226,28.32600021,29.05295181,29.81909943,28.49396706,28.51024437,23.84149361,24.58311653,25.12912369,23.89205742,24.06289101,19.39965248,20.17278671,20.51115417,19.35299492,19.6510849,0.015142305,21.5576992,21.44314384,22.05208397,22.03170204,22.53427315,3.078689337,3.096874952,3.182378531,3.073611259,3.025607586,286.5516052,198.5955811,292.6275024,260.3068848,283.219574,4045.516602,3065.975098,3748.700439,3526.400879,3612.185059,18.08972549,20.22009277,24.67566681,27.22064972,27.40116501,28.10780716,28.39380455,28.61470222,28.22948456,26.77480888,23.11920166,19.38066864,19.66894531,2157.498291,2107.619141,2195.09375,1966.788208,1929.920044,14759.94043,15840.26758,16520.66797,17200.70117,17805.42773,756.8596802,812.2566528,847.1461792,882.0169067,913.026062,8.939725876,8.349126816,8.990156174,8.180194855,8.462504387
BD201800000394,BDGE7SFL,BD,2018,394,BD2017DHS,11800.42773,13189.03613,12750.48438,13331.89746,14308.77344,97.01546478,66.93652344,96.71907806,88.42837524,98.38504028,27.45762444,26.7597847,26.82868767,27.21503448,26.82741928,8.757509232,8.729383469,9.160633087,8.988889694,8.695298195,10,17.37695122,0.336793542,0.329910249,0.329840273,0.346488059,0.353111118,0.000164931,0,0.000302373,0,0.000164931,26.29813766,11,27.05719948,23.45264816,23.75533485,23.63308907,24.05314445,23.90059853,212.533783,416.3162842,221.9926453,0.602995813,2.98873353,27.74882889,28.47019577,29.24247742,27.90759659,27.91776657,23.34670258,24.07342339,24.6276474,23.38311768,23.5555706,18.99131966,19.74081421,20.08184433,18.91870689,19.22246933,0.03272019,19.44766998,20.75088501,20.43749046,20.89125252,20.97377777,3.023799181,3.041088104,3.135329962,3.021990776,2.972887754,293.3552856,203.5598755,303.2462158,267.2297363,292.4876709,4210.651855,3347.443604,4010.950195,3587.279541,3845.592773,17.81873703,20.10251617,24.39522934,26.98876572,27.28184319,27.77334785,28.14033318,28.53254509,28.03137016,26.49607468,22.90295219,19.12252235,25.75292969,1987.255005,1905.536743,1787.931152,1579.739624,1569.802124,13277.98633,14250.18457,14862.77637,15475.0459,16019.62695,681.7949219,731.7151489,763.1703491,794.6090088,822.5720215,8.838322639,8.058678627,8.99699688,8.190284729,8.505568504
